"price","rating_count_tot","user_rating","cont_rating","prime_genre"
9.99,540,4.5,"12+","Games"
0,224,3.5,"4+","Music"
0,11665,4,"4+","Entertainment"
4.99,20951,4,"17+","Utilities"
1.99,43,4.5,"4+","Productivity"
16.99,125,4,"4+","Productivity"
1.99,92,4.5,"4+","Book"
16.99,857,4,"9+","Games"
0.99,528,4,"4+","Photo & Video"
2.99,626,4.5,"4+","Games"
0,1026,4.5,"17+","Shopping"
1.99,1403,4.5,"17+","Utilities"
0.99,117,1,"4+","Social Networking"
0.99,193,3.5,"4+","Games"
7.99,896,4,"4+","Education"
2.99,35,3,"4+","Navigation"
0,183621,4.5,"12+","Games"
4.99,616,4.5,"4+","Games"
0,397,3,"17+","Social Networking"
47.99,0,0,"9+","Reference"
0,0,0,"17+","Sports"
2.99,4866,4.5,"4+","Games"
2.99,20355,4.5,"4+","Games"
1.99,6,3.5,"4+","Reference"
3.99,1855,4.5,"4+","Lifestyle"
4.99,9741,4.5,"12+","Games"
13.99,818,3.5,"4+","Music"
0,458,3.5,"4+","Social Networking"
0.99,6374,4.5,"4+","Photo & Video"
0,7569,3.5,"4+","Finance"
0,76392,4.5,"4+","Games"
0.99,274,3.5,"4+","Games"
0,35058,4.5,"4+","Games"
0,78,4.5,"12+","Games"
2.99,4748,5,"4+","Photo & Video"
1.99,12162,4.5,"4+","Games"
0,2333,4.5,"4+","Weather"
0,150,4,"17+","Shopping"
2.99,1006,4,"4+","Education"
0,1839,4.5,"12+","Travel"
0,2661,4,"4+","Utilities"
0,8651,3.5,"4+","Education"
4.99,460,4.5,"4+","Education"
1.99,34,5,"4+","Productivity"
0.99,32,3.5,"4+","Education"
3.99,863,4.5,"12+","Travel"
0.99,23,4,"4+","Education"
1.99,2965,4.5,"4+","Photo & Video"
0.99,3702,4.5,"9+","Photo & Video"
2.99,5058,4.5,"4+","Games"
4.99,0,0,"12+","Education"
0,258624,5,"4+","Food & Drink"
2.99,8632,4.5,"9+","Games"
14.99,1478,3,"4+","Photo & Video"
0,10647,4,"12+","Shopping"
0,383,4.5,"17+","News"
0,320,3.5,"4+","Entertainment"
0,102,2,"9+","Photo & Video"
0,8623,4.5,"4+","Business"
0.99,14361,4.5,"9+","Games"
0,1670,4.5,"12+","Entertainment"
4.99,1153,4,"4+","Productivity"
0,1103,3.5,"4+","Shopping"
0.99,11,4.5,"4+","Business"
0,8683,4,"4+","Photo & Video"
0.99,44,4.5,"17+","Games"
3.99,3523,4.5,"4+","Entertainment"
0,527,4,"4+","Utilities"
4.99,10368,5,"4+","Health & Fitness"
0,187666,4.5,"4+","Games"
0,503230,4.5,"4+","Games"
4.99,4513,4,"12+","Games"
4.99,125,3.5,"4+","Utilities"
0,29,4.5,"12+","Food & Drink"
0,668,4.5,"17+","Photo & Video"
4.99,112,4.5,"12+","Entertainment"
0,944,4,"4+","Utilities"
0,34585,4.5,"12+","Photo & Video"
0.99,406,4.5,"4+","Education"
0,60163,4,"4+","Social Networking"
4.99,415,4,"4+","Education"
6.99,23766,4.5,"17+","Games"
2.99,1595,4,"4+","Education"
0,55950,4,"12+","Entertainment"
1.99,644,5,"12+","Reference"
2.99,0,0,"4+","Education"
0,16729,4.5,"12+","Photo & Video"
0,32499,4.5,"4+","Productivity"
0,141224,4.5,"4+","Games"
2.99,10386,4.5,"4+","Health & Fitness"
0,11437,3.5,"4+","Social Networking"
0,30,5,"4+","Travel"
0,4021,4.5,"4+","Utilities"
1.99,43,3.5,"4+","Weather"
9.99,1685,2.5,"4+","Book"
0,8324,4,"4+","Business"
0.99,796,5,"4+","Lifestyle"
0.99,86127,4.5,"9+","Games"
0,9109,3,"12+","Social Networking"
0,20988,4,"4+","Entertainment"
3.99,0,0,"4+","Finance"
0,1985,4.5,"17+","Social Networking"
0,14844,4,"17+","Entertainment"
0,65,3,"4+","Shopping"
0,13106,4.5,"9+","Games"
0,44,4,"4+","Finance"
3.99,425,4.5,"4+","Productivity"
24.99,1298,4.5,"12+","Medical"
0,403,3.5,"17+","Games"
0.99,309,4,"9+","Games"
13.99,5180,4.5,"9+","Games"
0,0,0,"4+","Navigation"
0.99,18259,4.5,"12+","Games"
0,323905,2.5,"12+","Photo & Video"
0,51,4.5,"17+","Travel"
4.99,1294,4.5,"4+","Business"
0,5,3,"4+","Entertainment"
0.99,9302,4.5,"9+","Games"
0.99,153588,4.5,"12+","Games"
0.99,3837,4.5,"4+","Productivity"
1.99,10509,4.5,"4+","Games"
2.99,4697,4.5,"4+","Photo & Video"
0,27791,4.5,"4+","Utilities"
0,1862,4,"17+","Social Networking"
2.99,3820,4.5,"4+","Health & Fitness"
0,123433,5,"12+","Photo & Video"
1.99,131656,4.5,"4+","Games"
0,5748,2.5,"4+","Travel"
4.99,4922,4.5,"4+","Reference"
0.99,63272,4.5,"4+","Games"
0,130,2.5,"12+","Music"
0,1933,4.5,"12+","Entertainment"
0,6,3,"4+","Health & Fitness"
0.99,3912,4.5,"4+","Games"
1.99,1092,4,"4+","Games"
2.99,2436,4.5,"9+","News"
1.99,14,4,"4+","Entertainment"
0,558,5,"17+","Shopping"
0,1014,4,"17+","Navigation"
0.99,4510,4.5,"4+","Photo & Video"
6.99,14724,4.5,"17+","Games"
0,85,3.5,"4+","Travel"
0,160,4.5,"17+","Health & Fitness"
3.99,4676,4,"17+","Utilities"
1.99,3196,5,"4+","Reference"
0.99,1,1,"4+","Health & Fitness"
1.99,0,0,"4+","Entertainment"
0,154,4,"17+","Travel"
0,5058,3.5,"4+","Social Networking"
0,750,3.5,"4+","Food & Drink"
1.99,7943,4.5,"4+","Utilities"
0.99,98851,4.5,"4+","Games"
24.99,16,4,"12+","Games"
0,16358,4,"4+","Games"
0,351466,3,"4+","Social Networking"
0.99,79683,4.5,"12+","Games"
5.99,4656,4.5,"4+","Games"
1.99,7289,4.5,"4+","Games"
0,23,3.5,"12+","Entertainment"
0,60,4,"4+","Games"
0,24744,4.5,"4+","Business"
0.99,24880,4.5,"9+","Games"
0.99,3716,4,"9+","Games"
0,338,3.5,"4+","Entertainment"
0,28153,4,"4+","Games"
0,609,2.5,"4+","Education"
0,405647,4.5,"9+","Games"
0,32558,5,"4+","Photo & Video"
1.99,999,4.5,"4+","Reference"
2.99,8580,4.5,"4+","Games"
0,9725,5,"4+","Shopping"
1.99,15809,5,"4+","Weather"
0,11124,2.5,"17+","Social Networking"
0,613,4,"17+","Entertainment"
2.99,1138,4.5,"4+","Education"
0,774,4.5,"17+","Entertainment"
2.99,358,3.5,"4+","Games"
0,68,4,"17+","Shopping"
0,14104,4.5,"4+","Games"
4.99,7919,4.5,"12+","Games"
3.99,562,5,"4+","Music"
3.99,242,4,"12+","Games"
0,109549,4.5,"12+","Entertainment"
0,6856,2,"17+","Entertainment"
0,8025,4.5,"4+","Games"
4.99,234,4.5,"9+","Games"
3.99,879,4.5,"4+","Music"
1.99,880,3.5,"4+","Games"
0,2793,4.5,"4+","Productivity"
0,1040,4.5,"4+","Navigation"
0,33,3.5,"17+","Utilities"
3.99,54,4,"4+","Education"
1.99,2485,4.5,"4+","Photo & Video"
4.99,2101,4.5,"9+","Games"
0,90496,4,"4+","Health & Fitness"
0,4050,2,"12+","Entertainment"
2.99,5,4,"17+","Entertainment"
0,685,4,"4+","Travel"
4.99,0,0,"4+","Education"
0,2150,4.5,"4+","Photo & Video"
0,5,3,"4+","Navigation"
0,49816,4.5,"12+","Lifestyle"
0.99,4498,4,"4+","Games"
2.99,199,3.5,"4+","Education"
0,2417,3,"12+","News"
0,2286,2.5,"4+","Education"
0,1646,4.5,"4+","Photo & Video"
0,15554,3.5,"4+","Sports"
2.99,210,3,"4+","Health & Fitness"
0,6534,4.5,"9+","Games"
3.99,311,4.5,"4+","Food & Drink"
0.99,54073,5,"4+","Games"
0,446880,4.5,"12+","Games"
0,383,4.5,"17+","Lifestyle"
0,1854,3.5,"4+","Education"
1.99,1915,4,"4+","Games"
0,6408,4,"4+","Shopping"
3.99,561,4,"4+","Music"
2.99,123,4,"4+","Weather"
5.99,875,4.5,"4+","Business"
0.99,7973,4,"17+","News"
4.99,3800,4.5,"4+","Health & Fitness"
2.99,264,4.5,"9+","Games"
4.99,135,4.5,"9+","Games"
3.99,204,4,"12+","News"
0,57348,4.5,"4+","Shopping"
0.99,240,4.5,"4+","Finance"
0,9819,4.5,"4+","Productivity"
0,20069,4,"4+","Business"
0.99,132,4,"17+","Travel"
4.99,3099,4.5,"4+","Games"
0,677247,4.5,"4+","Games"
0.99,3883,4,"4+","Games"
0.99,11,4,"4+","Education"
0,5459,4,"4+","Education"
0,221002,4,"4+","Games"
0,17,4.5,"4+","Finance"
4.99,168,4,"9+","Games"
0,18035,4.5,"4+","Shopping"
1.99,2504,4.5,"4+","Photo & Video"
6.99,116601,4.5,"17+","Games"
4.99,7100,4.5,"4+","Games"
0,12079,3.5,"12+","Social Networking"
0,30845,4.5,"4+","Music"
4.99,1777,4.5,"4+","Games"
4.99,2676,4.5,"4+","Sports"
0,7174,4,"4+","Shopping"
4.99,76,4,"9+","Games"
2.99,2254,4.5,"4+","Games"
0.99,826,5,"12+","Games"
0,11677,4,"17+","Utilities"
6.99,1690,4.5,"4+","Games"
0,281,3.5,"4+","Utilities"
0,11945,4.5,"12+","Games"
0.99,21,4.5,"4+","Health & Fitness"
2.99,1483,4,"12+","Games"
3.99,78,5,"12+","Book"
0.99,7693,4,"4+","Games"
0,2887,3.5,"4+","Education"
1.99,1,5,"4+","Finance"
0,1628,2,"4+","Sports"
6.99,13503,4.5,"17+","Games"
0,128,3,"4+","Weather"
2.99,2334,4.5,"4+","Health & Fitness"
0,12122,4.5,"4+","Reference"
14.99,929,4,"4+","Music"
0,57,4,"4+","Travel"
0,19540,4.5,"4+","Lifestyle"
4.99,10754,4.5,"12+","Photo & Video"
0.99,7639,4,"12+","Games"
5.99,6420,4.5,"4+","Book"
2.99,0,0,"4+","Education"
2.99,3686,4,"4+","Education"
0,54496,4.5,"4+","Utilities"
0,213,4.5,"17+","Social Networking"
11.99,768,4.5,"4+","Education"
0,30434,4.5,"4+","Shopping"
0,12797,4,"4+","Productivity"
0,581,3,"4+","Education"
0.99,49,4.5,"4+","Games"
3.99,233,4.5,"4+","Games"
0,2860,4,"17+","Social Networking"
4.99,2843,4.5,"4+","Reference"
0,636,2,"4+","Sports"
2.99,4095,4.5,"12+","Games"
0,20,4,"12+","Food & Drink"
1.99,250,4.5,"4+","Education"
4.99,1520,4.5,"4+","Health & Fitness"
0.99,1801,4,"4+","Entertainment"
0,0,0,"4+","Utilities"
9.99,0,0,"12+","Games"
3.99,41,3.5,"4+","Education"
0,106398,4.5,"4+","Games"
6.99,522012,4.5,"9+","Games"
0.99,67,4.5,"4+","Photo & Video"
0,183259,4.5,"4+","Games"
4.99,26547,4,"17+","Games"
5.99,378,4,"4+","Utilities"
3.99,242,4,"4+","Games"
1.99,8480,4,"4+","Games"
0,34,4,"17+","Lifestyle"
0,0,0,"4+","Productivity"
9.99,4962,4.5,"4+","Productivity"
1.99,204,4.5,"4+","Education"
2.99,4746,4.5,"12+","Games"
0.99,160,2.5,"4+","Weather"
0,3383,3.5,"4+","Games"
0,19981,4.5,"4+","Education"
1.99,11190,4.5,"4+","Games"
4.99,0,0,"4+","Education"
0,84,4,"17+","Photo & Video"
0,8049,4,"4+","Education"
4.99,748,4.5,"4+","Navigation"
0,0,0,"4+","Weather"
1.99,219,4,"4+","Photo & Video"
0,16867,4.5,"4+","Entertainment"
2.99,39,4.5,"4+","Games"
2.99,3312,5,"4+","Weather"
2.99,1336,4,"4+","Games"
0,632,3.5,"4+","Entertainment"
1.99,108,4,"4+","Photo & Video"
1.99,236,4.5,"4+","Education"
2.99,1484,4.5,"9+","Photo & Video"
2.99,341,4,"12+","Games"
0,879,4,"12+","Book"
0.99,115,4,"4+","Games"
0,0,0,"4+","Music"
2.99,1294,4,"4+","Education"
0,141,3.5,"4+","Education"
0,4783,4.5,"4+","Utilities"
1.99,4802,5,"4+","Games"
3.99,2618,4.5,"4+","Health & Fitness"
1.99,26333,4.5,"12+","Entertainment"
0,101599,4,"12+","Games"
1.99,7925,5,"4+","Games"
3.99,1112,4.5,"4+","Reference"
0,49192,4.5,"4+","Weather"
0.99,92,3.5,"4+","Entertainment"
0,1085,4,"4+","Entertainment"
0,8,4.5,"4+","Finance"
0,36879,4.5,"4+","Utilities"
1.99,302,4.5,"17+","Health & Fitness"
0,38075,4.5,"4+","Games"
0,0,0,"17+","Shopping"
1.99,12701,4.5,"12+","Games"
0,481564,5,"4+","Games"
1.99,1883,4.5,"4+","Utilities"
0,14986,4.5,"4+","Utilities"
2.99,8,3.5,"4+","Education"
0.99,30830,4.5,"4+","Games"
0,4052,2,"12+","Entertainment"
0,180,3,"17+","Book"
0.99,2547,4.5,"9+","Games"
0,2353,4,"4+","Entertainment"
0,72,4,"12+","Shopping"
2.99,360974,4.5,"4+","Games"
0,5665,3.5,"4+","Food & Drink"
0,20546,4.5,"17+","Lifestyle"
4.99,1161,3.5,"4+","Reference"
0,101222,4.5,"9+","Entertainment"
0.99,14381,4.5,"4+","Games"
0,5767,4,"4+","Photo & Video"
3.99,658,4.5,"4+","Lifestyle"
1.99,397,4.5,"9+","Games"
0,10107,4.5,"4+","Games"
3.99,280,4,"4+","Games"
0,15801,4,"4+","Education"
2.99,0,0,"4+","Education"
4.99,1760,4.5,"4+","Photo & Video"
6.99,0,0,"4+","Sports"
0,6152,4,"4+","Games"
0,2238,2,"4+","Utilities"
0,12669,4,"12+","Games"
0,0,0,"4+","Travel"
0,97368,4.5,"12+","Entertainment"
4.99,357,4,"4+","Games"
7.99,0,0,"4+","Education"
59.99,294,4.5,"4+","Education"
2.99,2300,4.5,"4+","Productivity"
0,29,4.5,"4+","Games"
1.99,718,2.5,"4+","Utilities"
2.99,256,4,"12+","Games"
0,9,2.5,"4+","Photo & Video"
4.99,7521,4,"4+","Productivity"
0,12819,5,"4+","Health & Fitness"
0,13580,4.5,"4+","Music"
2.99,873,4,"4+","Games"
0,21830,3.5,"4+","Sports"
1.99,3875,4.5,"4+","Games"
2.99,114,4.5,"4+","Health & Fitness"
3.99,824,4.5,"4+","Games"
0.99,89,3,"12+","Games"
0,598,5,"12+","Utilities"
0,164377,4.5,"12+","Games"
0.99,118,1.5,"4+","Social Networking"
2.99,203,4.5,"4+","Education"
0,7,4,"4+","Health & Fitness"
1.99,1043,4.5,"4+","Weather"
0,138726,4.5,"4+","Games"
2.99,3048,4,"4+","Education"
14.99,1343,4.5,"17+","Education"
0.99,1411,4.5,"4+","Games"
0,27711,4,"4+","Entertainment"
0,5131,4,"4+","Games"
0.99,1227,4.5,"4+","Games"
6.99,718,4,"9+","Games"
1.99,743,4.5,"4+","Weather"
0,274501,4,"12+","Games"
0,20805,4.5,"4+","Games"
3.99,1226,4.5,"4+","Music"
2.99,3464,4.5,"4+","Games"
1.99,3775,5,"4+","Sports"
0.99,2007,4.5,"9+","Games"
0.99,12799,4.5,"9+","Games"
4.99,379,4,"4+","Business"
0,5090,4,"4+","Games"
4.99,1016,4.5,"4+","Utilities"
0,95892,4,"4+","Games"
2.99,1618,4.5,"12+","Games"
2.99,0,0,"4+","Education"
0,5356,3,"4+","Entertainment"
15.99,1992,4.5,"9+","Games"
2.99,646,4,"4+","Games"
0.99,541693,4.5,"17+","Games"
0,124618,4.5,"4+","Games"
2.99,238,4.5,"4+","Music"
4.99,5435,4,"9+","Games"
0,39502,4,"4+","Games"
24.99,1576,4,"4+","Music"
27.99,1,4,"4+","Food & Drink"
0,13257,4.5,"4+","Entertainment"
1.99,41,4,"4+","Business"
0.99,45121,5,"4+","Games"
1.99,11187,4.5,"4+","Games"
19.99,406,4.5,"12+","Medical"
1.99,1129,5,"4+","Lifestyle"
2.99,609,4.5,"4+","Education"
0,175,2.5,"4+","Travel"
0,101,4.5,"4+","Entertainment"
1.99,0,0,"4+","Utilities"
0,0,0,"17+","Lifestyle"
0.99,1418,4.5,"9+","Games"
4.99,144,2.5,"4+","Entertainment"
0,61724,3.5,"4+","News"
0,3582,4,"4+","Navigation"
6.99,53,4.5,"4+","Health & Fitness"
0,39,2,"4+","Entertainment"
2.99,164,4,"4+","Entertainment"
0,3115,4,"4+","Health & Fitness"
0,689,2.5,"12+","Social Networking"
4.99,10,4.5,"4+","Travel"
0,0,0,"4+","Finance"
0,18492,2.5,"12+","Entertainment"
0,0,0,"4+","Book"
0,18219,4,"4+","Productivity"
2.99,2,3,"4+","Games"
0,39819,4,"17+","Social Networking"
0,55338,4.5,"9+","Entertainment"
0.99,7204,4.5,"9+","Entertainment"
0,567344,4.5,"4+","Games"
5.99,2555,4.5,"4+","Food & Drink"
0.99,11,3,"4+","Entertainment"
0,481,4.5,"17+","Food & Drink"
0,59255,4.5,"4+","Productivity"
2.99,228,4.5,"12+","Games"
0,437,4.5,"4+","Productivity"
1.99,1156,4,"4+","Games"
1.99,475,4.5,"4+","Games"
3.99,664,4.5,"4+","Health & Fitness"
0,51330,4.5,"4+","Photo & Video"
0,119316,4.5,"9+","Music"
9.99,23,3.5,"4+","Medical"
9.99,112,4,"4+","Education"
0,8062,4,"4+","Education"
0.99,26881,4.5,"4+","Games"
0,405007,4.5,"4+","Games"
0,623,2.5,"17+","Finance"
0,106235,4.5,"4+","Music"
0,286,4,"9+","Shopping"
2.99,5606,3.5,"9+","Games"
0.99,9,4.5,"4+","Games"
0,12002,4.5,"4+","Games"
1.99,7,4.5,"4+","Education"
2.99,2183,4.5,"17+","Games"
0,208,5,"4+","Lifestyle"
0,9519,3.5,"4+","Food & Drink"
0,79905,4.5,"12+","Photo & Video"
0,706110,4.5,"9+","Games"
0,83,3,"4+","Entertainment"
0,248,3.5,"4+","Utilities"
0,1007,5,"12+","Games"
9.99,9889,4.5,"4+","Productivity"
2.99,1589,4.5,"4+","Games"
0,4909,4.5,"4+","Photo & Video"
9.99,1454,4,"12+","Games"
0,57,2.5,"4+","Finance"
1.99,279,4.5,"4+","Games"
0,3287,4,"17+","Entertainment"
0.99,2144,4.5,"4+","Games"
0.99,1348,4.5,"4+","Education"
0.99,3189,4.5,"4+","Games"
0,3978,4.5,"4+","Photo & Video"
2.99,0,0,"12+","Reference"
0.99,22281,4.5,"4+","Games"
0,275,5,"17+","Entertainment"
0,70926,4.5,"4+","Games"
4.99,1339,4,"4+","Games"
3.99,10014,4,"4+","Weather"
9.99,128,4,"4+","Productivity"
2.99,346,4,"4+","Photo & Video"
0,22,3,"4+","Lifestyle"
2.99,1478,4.5,"12+","Games"
4.99,2125,4.5,"4+","Games"
2.99,734,4,"9+","Games"
0,8520,4.5,"4+","Photo & Video"
0,1952,4.5,"4+","Photo & Video"
0,26060,5,"4+","Photo & Video"
0,42,4.5,"4+","Shopping"
0,2478,4.5,"12+","Shopping"
0,426,4.5,"17+","Shopping"
0,373,4.5,"12+","News"
2.99,2798,4,"4+","Productivity"
0,0,0,"17+","Food & Drink"
0,691,3.5,"17+","Utilities"
2.99,571,4.5,"12+","Medical"
0,47382,4,"4+","Games"
0.99,416,4,"12+","Games"
0,101679,5,"4+","Finance"
0,9,1.5,"17+","Finance"
0,41108,4.5,"4+","Games"
1.99,1127,4,"12+","Games"
0,18544,4.5,"4+","Shopping"
8.99,248,4,"17+","Food & Drink"
1.99,84,4.5,"9+","Games"
2.99,1397,4,"4+","Education"
2.99,3107,4.5,"4+","Education"
0,130519,4.5,"4+","Games"
0,8454,4.5,"4+","Photo & Video"
0,1114,4.5,"4+","Productivity"
0,777,4.5,"12+","Games"
4.99,0,0,"4+","Games"
0,69610,4.5,"12+","Games"
6.99,14469,4,"4+","Productivity"
3.99,0,0,"4+","Education"
0,308,4,"4+","Productivity"
0,9796,4.5,"4+","Education"
0,456,4.5,"17+","Health & Fitness"
1.99,4243,4,"4+","Utilities"
0,7,4,"17+","Shopping"
0,160,4,"4+","Photo & Video"
0,1057,4,"4+","Education"
0,18202,4,"12+","Music"
6.99,17895,4.5,"12+","Games"
1.99,27593,4,"4+","Games"
4.99,875,3,"4+","Utilities"
6.99,708,4,"12+","Games"
9.99,183,5,"4+","Photo & Video"
0,26,4,"4+","Games"
0,12251,4,"4+","Games"
2.99,712,3.5,"4+","Education"
0,26286,4.5,"12+","Music"
0,2249,4.5,"4+","Shopping"
0.99,21,4,"9+","Utilities"
0.99,143285,4.5,"12+","Games"
0.99,295,4.5,"4+","Games"
0.99,1151,4,"4+","Entertainment"
2.99,2286,4,"4+","Entertainment"
0.99,4337,4,"4+","Entertainment"
0,373857,4.5,"4+","Games"
0,2099,4,"4+","Photo & Video"
0,22,3.5,"17+","Weather"
2.99,2516,4.5,"12+","Weather"
7.99,319,4,"4+","Business"
1.99,1164,5,"4+","Games"
0,16819,5,"4+","Health & Fitness"
2.99,14214,5,"9+","Games"
0,39501,4.5,"12+","Photo & Video"
0,203,4,"4+","Weather"
9.99,210,3,"4+","Productivity"
0,48,4.5,"4+","Navigation"
2.99,24314,4.5,"4+","Games"
1.99,12770,4.5,"9+","Games"
0,428,4.5,"17+","News"
1.99,8568,4.5,"4+","Games"
0.99,8404,4.5,"4+","Games"
0,46922,4.5,"4+","Travel"
0,1341,4.5,"12+","Medical"
0,2130805,4.5,"9+","Games"
1.99,298,5,"4+","Entertainment"
0,31311,4.5,"4+","Games"
1.99,397,2.5,"17+","Health & Fitness"
0,21082,3.5,"4+","Entertainment"
0,8077,3,"4+","Entertainment"
0,5703,3.5,"4+","Entertainment"
2.99,2798,3.5,"9+","Games"
0,39436,2.5,"4+","Entertainment"
0.99,0,0,"4+","Finance"
4.99,1000,4.5,"4+","Games"
0,141960,4.5,"12+","Shopping"
2.99,59,3.5,"4+","Education"
1.99,12319,4.5,"4+","Photo & Video"
0,93781,4.5,"4+","Photo & Video"
0,69624,4.5,"12+","Games"
0,20065,4.5,"4+","Entertainment"
0,78,4,"17+","Social Networking"
1.99,350,3.5,"4+","Sports"
1.99,360,4.5,"4+","Games"
0.99,9119,5,"9+","Games"
2.99,3389,4.5,"12+","Games"
0,12508,4,"4+","Lifestyle"
0,78918,4.5,"17+","Games"
0,65201,4.5,"4+","Games"
3.99,1,5,"4+","Games"
0,26259,4.5,"4+","Games"
4.99,39,4,"4+","Games"
0,3711,4.5,"4+","Photo & Video"
6.99,112,3.5,"12+","Health & Fitness"
0.99,9453,4.5,"4+","Games"
0,1571,3.5,"12+","Photo & Video"
1.99,1775,3.5,"4+","Games"
0,122081,4.5,"4+","Games"
2.99,372,4,"4+","Education"
0,41,4.5,"17+","Lifestyle"
0,809,2.5,"12+","Sports"
1.99,239,4,"4+","Photo & Video"
0.99,138,3.5,"4+","Sports"
0,403,2.5,"4+","Entertainment"
2.99,21325,4.5,"9+","Games"
0,9975,4.5,"12+","Music"
0,83784,4.5,"12+","Games"
0,32492,4.5,"12+","Games"
0,7496,4.5,"4+","Health & Fitness"
1.99,0,0,"4+","Health & Fitness"
0.99,14,5,"17+","Book"
0,16221,4.5,"4+","Photo & Video"
0,55750,3.5,"17+","Utilities"
2.99,1678,4.5,"9+","Games"
2.99,7573,4.5,"4+","Health & Fitness"
2.99,2228,4,"4+","Games"
0.99,121,4,"4+","Education"
2.99,2079,4.5,"4+","Photo & Video"
0,68911,4,"9+","Games"
4.99,443,4.5,"9+","Games"
0,684,4,"4+","Education"
4.99,2089,4,"4+","Games"
4.99,14247,4.5,"12+","Games"
2.99,25517,4.5,"9+","Games"
2.99,77,4.5,"4+","Education"
0,113959,4.5,"12+","Games"
0,287,4.5,"17+","Entertainment"
0,1566,3.5,"4+","Education"
0.99,1,4,"4+","Games"
0,90414,5,"12+","Social Networking"
0.99,126,3,"4+","Sports"
0.99,20,4.5,"4+","Lifestyle"
2.99,60,3.5,"4+","Weather"
3.99,1158,4.5,"4+","Business"
0.99,1087,4.5,"9+","Games"
4.99,7315,4,"4+","Games"
2.99,12181,4.5,"4+","Games"
0,21432,4.5,"9+","Games"
2.99,222,3.5,"4+","News"
0,168674,4,"4+","Games"
1.99,1565,4.5,"4+","Games"
0,47172,2.5,"4+","Sports"
0,8,3.5,"9+","Games"
0.99,321,4.5,"17+","Productivity"
4.99,1155,4,"4+","Travel"
0,7131,4,"12+","Games"
2.99,1810,4.5,"4+","Photo & Video"
0,416736,4.5,"4+","Games"
0,40531,4.5,"4+","Photo & Video"
0.99,249,3,"17+","Productivity"
4.99,0,0,"4+","Games"
0,278166,2.5,"17+","Photo & Video"
0.99,68,2,"4+","Entertainment"
0,22729,5,"4+","Shopping"
2.99,313,4.5,"4+","Music"
1.99,95,4,"4+","Music"
0,594,2.5,"4+","Education"
17.99,2760,4.5,"9+","Games"
0,19018,4.5,"4+","Games"
0,43667,4,"12+","Entertainment"
0.99,1335,4.5,"4+","Photo & Video"
0,1158,4,"4+","Weather"
2.99,117,4,"4+","Book"
0,37,4,"4+","Weather"
3.99,0,0,"4+","Education"
3.99,0,0,"4+","Education"
3.99,0,0,"4+","Education"
5.99,1815,4,"4+","Games"
0,16683,4.5,"4+","Education"
1.99,1135,4.5,"4+","Games"
3.99,242,3,"4+","Education"
0,9095,4.5,"4+","Photo & Video"
0,56852,4.5,"12+","Games"
2.99,1504,4.5,"4+","Games"
1.99,42,4,"4+","Games"
0,22458,4.5,"4+","Games"
0,28606,4.5,"4+","Music"
0,2434,4.5,"12+","Productivity"
0,18971,4,"12+","Games"
0.99,3069,4.5,"9+","Games"
0,143040,3.5,"17+","Lifestyle"
0,2731,4.5,"4+","Shopping"
0,0,0,"12+","Utilities"
0.99,45574,4.5,"12+","Games"
4.99,382,3.5,"4+","Education"
1.99,321,3,"9+","Utilities"
2.99,10748,4.5,"4+","Games"
0,0,0,"17+","Shopping"
1.99,11065,4,"4+","Games"
0,5,2.5,"17+","Finance"
4.99,0,0,"4+","Education"
4.99,274,4.5,"4+","Games"
0,8971,3.5,"17+","Entertainment"
0,1221,3,"4+","Sports"
4.99,641,3.5,"4+","Photo & Video"
3.99,11536,5,"4+","Games"
1.99,370,4,"4+","Games"
299.99,41,4,"4+","Education"
0.99,835,4.5,"4+","Games"
0,0,0,"4+","Food & Drink"
0,7553,4,"12+","Entertainment"
0,474,4,"4+","Education"
0.99,143908,5,"9+","Games"
0,112778,4.5,"4+","Social Networking"
2.99,1275,3.5,"4+","Finance"
5.99,632,4,"4+","Book"
0,35440,4.5,"4+","Education"
0,16385,4,"4+","Sports"
2.99,930,3.5,"4+","Education"
0,771,4.5,"4+","Navigation"
0,523,3,"4+","Photo & Video"
0,961794,4.5,"4+","Games"
0,224,4,"4+","Entertainment"
0,8573,4,"9+","Games"
1.99,36,1,"4+","Photo & Video"
0,11,3.5,"17+","Social Networking"
5.99,301,2.5,"4+","Education"
1.99,143,3,"4+","Games"
0,1103,4,"4+","Travel"
2.99,116,4,"4+","Games"
0.99,1291,4.5,"9+","Games"
0,869,4,"4+","Productivity"
0,32763,3.5,"4+","Entertainment"
0.99,6977,4.5,"12+","Games"
2.99,2028,4.5,"12+","Games"
1.99,441,4.5,"4+","Games"
0.99,185,1.5,"4+","Games"
0,64925,4,"4+","Sports"
0,0,0,"4+","Utilities"
0,25,4,"4+","Travel"
1.99,413,4.5,"9+","Games"
3.99,1951,4.5,"12+","Games"
0,23655,4,"4+","Games"
0,177,3,"4+","Shopping"
0,164483,4.5,"4+","Games"
5.99,806,4,"12+","Games"
2.99,4059,4.5,"4+","Education"
4.99,5611,5,"4+","Business"
2.99,895,4.5,"9+","Games"
1.99,65,4.5,"4+","Games"
7.99,493,4,"4+","Productivity"
0,1619,4,"4+","Education"
0,34138,4.5,"4+","Games"
0,22674,4.5,"4+","Games"
0,212,4,"12+","Shopping"
0,4231,4.5,"17+","Entertainment"
3.99,2840,4.5,"4+","Utilities"
0,1034,4.5,"9+","Shopping"
