"size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
52117504,0.99,22150,1141,4,4.5,"9+","Games",43,5,1
31358976,0,23530,7,4,2.5,"17+","Social Networking",37,0,25
359192576,9.99,10846,91,4.5,4.5,"4+","Games",38,5,2
70782976,0,55171,187,3.5,3.5,"4+","Shopping",37,5,21
84056064,0,5782,149,3.5,3.5,"12+","Education",37,5,22
124090368,0,24,2,3.5,5,"4+","Weather",37,4,3
137866240,0,17,0,3.5,0,"4+","Finance",37,5,1
121715712,1.99,35759,64,4.5,4,"12+","Games",40,0,13
304654336,2.99,18306,186,4,4.5,"12+","Games",37,5,4
51179520,0,13567,2625,2,1.5,"4+","Education",40,5,14
60380160,1.99,240,2,3,4.5,"4+","Sports",37,5,1
99568640,0,56170,1264,2,2,"12+","Entertainment",37,5,2
61272064,3.99,19,0,4.5,0,"4+","Education",24,5,2
41207059,0,0,0,0,0,"4+","Navigation",39,5,1
7954432,1.99,10463,193,4.5,3.5,"4+","Photo & Video",38,5,3
7876608,0,1255,432,4.5,4.5,"12+","Lifestyle",38,5,1
99558400,0.99,5803,10,4,4,"4+","Games",37,5,1
16857290,1.99,227,225,4,4,"9+","Games",26,5,1
111196160,9.99,342,2,3.5,4,"4+","Navigation",37,0,5
36705280,2.99,7578,67,4.5,5,"4+","Photo & Video",37,5,1
79312792,6.99,1156,951,3.5,3.5,"4+","Games",26,5,1
127939584,0,7197,0,3.5,0,"4+","Education",37,4,4
44349440,2.99,5,0,3,0,"4+","Entertainment",37,4,3
1178477568,0.99,3432,0,3,0,"4+","Games",38,5,10
24444928,3.99,0,0,0,0,"4+","Education",37,0,1
41772032,4.99,24306,6,4.5,5,"4+","Games",24,5,9
144488448,0,312,0,3.5,0,"17+","Travel",37,5,1
81558528,0,105274,1774,4.5,4.5,"4+","Book",37,5,5
169009152,2.99,25475,71,4.5,4,"4+","Utilities",37,4,11
62373888,0.99,8718,381,4,4.5,"4+","Games",43,5,1
75417600,0,29492,51,3.5,4,"4+","Entertainment",24,5,13
175157248,4.99,12787,12,4.5,4.5,"4+","Entertainment",38,5,1
28118016,4.99,2237,41,4,3.5,"17+","Utilities",24,5,2
15759360,0.99,108,74,4,4.5,"4+","Utilities",40,3,1
109270016,0,25403,1598,4.5,4.5,"12+","Music",37,4,9
59411456,0,210,4,3.5,4.5,"4+","Lifestyle",37,5,1
138755072,0,169,16,4,4.5,"4+","Shopping",37,5,5
81845248,1.99,7447,18,4.5,4.5,"4+","Productivity",37,0,29
132377600,2.99,12833,282,4.5,4.5,"4+","Education",40,5,1
42027008,0,130450,1010,5,4.5,"4+","Utilities",40,0,22
191410176,4.99,6,0,4,0,"4+","Games",38,5,1
81773568,0,1111,0,1.5,0,"4+","Lifestyle",37,4,12
113814528,0,3194,18,4.5,4.5,"12+","Sports",37,5,13
27815936,1.99,1399,24,2.5,2.5,"4+","Business",43,0,7
44402688,3.99,10,0,4.5,0,"17+","Health & Fitness",37,0,1
226406400,0,1990,0,4.5,0,"17+","Utilities",38,0,1
113119232,0,8149,173,4,4.5,"4+","Shopping",37,5,1
55986176,4.99,29376,11,4.5,5,"4+","Business",24,5,11
63022080,0,74,3,4.5,5,"4+","Shopping",37,4,1
129657856,0,164249,206,4.5,4.5,"4+","Social Networking",37,5,32
33989632,2.99,14605,23,4.5,5,"4+","Games",37,0,9
74822656,0,130823,29363,4.5,5,"4+","Shopping",37,4,2
3462144,0.99,486,25,4.5,4,"4+","Entertainment",37,5,9
3462266,0.99,8946,1776,4.5,4.5,"4+","Music",43,0,1
51794944,0.99,1993,36,4,4,"4+","Games",40,5,7
154507264,0,43877,80,4.5,4.5,"4+","Social Networking",37,0,13
72586240,0.99,2377,5,4.5,5,"4+","Photo & Video",37,5,1
184689664,0,1590,6,4.5,5,"17+","Entertainment",38,0,2
19534848,0.99,2070,16,4,4.5,"4+","Games",37,5,1
65892352,0,9,0,4,0,"4+","Lifestyle",37,0,1
108836864,3.99,11530,81,4.5,4.5,"4+","Reference",37,0,1
89219072,0,194,0,4,0,"17+","Lifestyle",37,0,2
83138560,0,200,0,3.5,0,"4+","Business",37,0,1
104387584,0,16772,293,4.5,3,"4+","Social Networking",24,4,3
77139968,0.99,9,7,4,4.5,"4+","Games",43,5,5
28566528,0.99,2113,20,3.5,2.5,"4+","Games",40,5,1
7990272,0,794,8,4,3.5,"12+","News",37,5,1
122979328,0,8939,15,4,1.5,"4+","Lifestyle",37,5,29
32918528,0,308,0,3.5,0,"17+","Utilities",37,0,1
4034560,0,5,1,2,1,"4+","Education",38,0,2
624107810,0.99,326482,177050,5,5,"12+","Games",43,5,13
309673984,0,3801,6,4,4,"4+","Shopping",37,1,1
123541504,0,209,1,3.5,5,"4+","Games",37,5,1
27619328,0.99,33868,463,4.5,4.5,"4+","Games",43,0,1
30441472,0.99,13741,58,3.5,2.5,"9+","Entertainment",43,4,1
100551680,0,18418,706,4.5,5,"4+","Reference",37,5,16
209295360,4.99,21,0,1.5,0,"4+","Health & Fitness",37,5,1
270729216,4.99,1588,6,3.5,4.5,"4+","Games",37,5,7
140803072,0,8094,191,3,2.5,"4+","Travel",37,0,1
17235968,0,1652,202,3,2.5,"4+","Utilities",38,1,32
98450432,0.99,5482,25,4.5,4.5,"4+","Productivity",37,0,14
685733888,13.99,611,186,4.5,4.5,"12+","Medical",37,5,1
64041984,0,26697,3109,4.5,4.5,"4+","Utilities",37,5,1
106115072,0,317,0,4,0,"17+","Lifestyle",38,0,1
444821504,4.99,14202,638,3.5,3.5,"12+","Games",40,5,10
106445824,0,2064,2,2.5,4,"4+","Education",37,5,32
72941568,0,746,1,4.5,5,"4+","Utilities",40,0,1
30711808,0.99,0,0,0,0,"12+","Entertainment",40,5,1
59248640,0,52642,16,3.5,3.5,"17+","Social Networking",37,5,31
131428352,0,27317,2,2.5,5,"4+","Sports",37,1,1
40472576,4.99,76,2,4,1,"4+","Education",37,5,5
113954816,0,2161558,1289,4.5,4,"12+","Photo & Video",37,0,29
32130048,4.99,2554,93,4.5,3.5,"4+","Productivity",37,5,17
35359744,0.99,1058,3,3.5,3.5,"4+","Games",37,3,1
812010496,1.99,10382,281,4,3.5,"4+","Games",24,5,6
3700705,0.99,1428,1417,3.5,3.5,"4+","Games",47,0,1
92392448,0,3134,160,2.5,3,"4+","Entertainment",24,4,1
64325632,0,596,0,2.5,0,"4+","Entertainment",24,5,3
511094784,4.99,4378,251,4.5,4.5,"9+","Games",43,5,1
25960448,4.99,280,12,4,4,"4+","Navigation",37,0,6
58826752,4.99,1045,2,4,2.5,"4+","Entertainment",24,5,7
25309184,0,1110,31,4.5,3.5,"17+","Utilities",38,0,31
39446528,4.99,11154,1862,4.5,5,"4+","Games",38,5,3
24419328,0,0,0,0,0,"4+","Medical",38,0,3
209245184,0,258,0,2,0,"17+","Finance",37,0,1
106458112,0.99,44567,202,4.5,4.5,"4+","Games",38,4,1
116247552,0,3818,69,2.5,1.5,"4+","Sports",37,1,1
117406720,9.99,7562,9,4.5,4,"4+","Productivity",24,5,7
36942848,2.99,120,12,4.5,4.5,"4+","Book",37,4,1
56954817,4.99,206,128,3,3.5,"4+","Games",47,5,1
10432512,4.99,1755,83,4.5,4.5,"17+","Food & Drink",24,5,16
29494272,1.99,1037,95,4.5,4.5,"4+","Photo & Video",37,5,13
124710912,2.99,4755,132,4,3.5,"9+","Games",38,5,1
46872576,0,825,28,3.5,4,"4+","Business",40,1,1
66864128,0,28260,294,4.5,4.5,"4+","Social Networking",37,1,14
154910720,0,306,1,3.5,1,"12+","Finance",37,0,2
97562624,0,32527,4411,4.5,4,"4+","Games",43,5,1
70325248,0,103655,39452,5,5,"4+","Shopping",37,4,1
98820096,6.99,15981,440,4.5,4.5,"4+","Productivity",37,5,9
147001344,0,15593,301,4.5,5,"4+","Shopping",37,0,1
152671232,2.99,206,2,4,3.5,"17+","Reference",37,5,3
235160576,0,786,0,3.5,0,"17+","Entertainment",38,0,2
26029056,1.99,1207,2,4.5,4.5,"4+","Education",37,5,1
275481600,2.99,6879,54,4.5,4.5,"9+","Games",38,5,1
145140736,0,5683,7,4,4.5,"12+","Entertainment",24,5,1
3174400,0.99,0,0,0,0,"4+","Social Networking",43,0,2
1269152768,4.99,5059,20,4,3.5,"4+","Games",37,5,8
189514752,4.99,10158,475,4.5,4.5,"4+","Health & Fitness",37,0,31
131723264,0,291,0,4,0,"17+","Travel",37,5,1
8069120,1.99,31,15,3,3,"4+","Weather",43,0,1
129167360,0,35981,237,4,4,"12+","Shopping",37,0,1
53805056,0.99,14493,384,4.5,4.5,"12+","Games",40,5,1
39790592,2.99,853,11,4,5,"17+","Entertainment",40,0,11
68668416,0,990,4,3,2,"12+","Entertainment",24,4,1
88601600,0,676,0,3,0,"12+","Entertainment",37,0,1
91588608,0,128739,5515,4.5,4.5,"4+","Games",38,5,3
71177216,2.99,1556,25,4.5,5,"4+","Utilities",38,5,11
191455232,4.99,12331,11,4.5,4.5,"4+","Games",38,5,5
35518464,3.99,22,1,4.5,5,"4+","Education",37,5,2
29303808,0.99,6527,15,4,4,"12+","Games",37,5,1
42482779,0.99,13049,1180,4.5,4.5,"12+","Games",43,0,1
92997632,0,3692,27,3.5,2,"12+","News",37,5,1
88879104,2.99,41446,566,4.5,4.5,"4+","Games",43,5,1
23296000,0,8221,0,4.5,0,"4+","Shopping",37,0,1
50085888,0.99,36190,221,4.5,4,"4+","Games",43,4,1
83214336,0.99,14491,304,4.5,4.5,"4+","Games",40,5,1
84945920,0,99244,1760,4.5,4.5,"4+","Utilities",38,5,11
3833856,0,0,0,0,0,"17+","Social Networking",43,0,1
710486016,0,75714,481,4,4.5,"4+","Games",24,5,1
22577152,0.99,35161,1316,4.5,4,"9+","Games",43,0,1
48590848,0,11875,73,4.5,4.5,"4+","Health & Fitness",37,0,1
160764928,0,122,0,2.5,0,"17+","Finance",37,0,1
85515264,0,1083,36,2,2.5,"17+","Lifestyle",37,0,4
1319796736,2.99,1575,104,3.5,4,"12+","Games",38,5,1
165394432,1.99,24,7,3.5,4,"4+","Games",37,5,8
56609792,0,53,0,4,0,"4+","Weather",37,5,2
195406848,2.99,739,145,3.5,4,"4+","Games",40,5,1
136184832,0,100477,35,4,4.5,"4+","Lifestyle",37,5,1
114878464,0,718,4,4,2.5,"12+","News",37,0,1
155593728,0,16849,1125,4.5,4.5,"4+","Reference",38,1,12
251711488,0,192,2,1.5,3,"4+","Finance",38,0,1
51665920,4.99,7,0,5,0,"12+","Education",38,5,5
34992128,3.99,1114,110,4.5,4,"4+","Games",45,5,1
34405376,6.99,1218,11,4,4.5,"4+","Music",38,5,12
59663360,0.99,9948,211,4.5,4,"4+","Games",40,0,1
7497728,0.99,528,1,4,2,"4+","Utilities",37,0,1
119131136,4.99,4675,15,4.5,5,"4+","Games",37,5,1
243776512,0,22302,0,4,0,"4+","Travel",37,5,29
34397184,5.99,3849,164,4,4.5,"4+","Productivity",24,5,2
83928064,0,233,56,4,5,"12+","News",37,5,1
9784320,0,1798,8,4.5,4.5,"4+","Travel",37,5,1
43338752,7.99,916,39,4.5,4.5,"4+","Business",37,5,10
95949824,0.99,2956,94,4.5,4,"17+","Utilities",37,0,32
410202112,4.99,21648,460,4,3.5,"4+","Games",37,0,8
30382080,2.99,5163,86,4.5,4.5,"4+","Reference",38,0,11
17178624,0.99,49,2,4.5,4.5,"4+","Entertainment",38,0,2
70262784,0,6081,15,4.5,4.5,"4+","Weather",37,5,1
11911065,0.99,4401,2927,5,5,"9+","Games",47,0,1
157370368,2.99,2231,3,4.5,5,"17+","Social Networking",37,4,30
163801088,0,327025,82,4.5,4,"4+","Games",38,5,13
475697678,4.99,10463,5018,4,4,"9+","Games",43,5,1
9458688,1.99,28672,11,4.5,4.5,"4+","Games",37,3,1
67922944,3.99,4716,718,4.5,4.5,"12+","Health & Fitness",38,5,1
118435840,1.99,6278,98,3.5,3.5,"9+","Games",43,5,1
43611136,0,0,0,0,0,"4+","Shopping",37,0,2
23447492,2.99,8304,1401,4.5,4.5,"4+","Games",47,0,1
101873664,0,15984,97,3,3.5,"9+","Entertainment",37,5,1
93429760,1.99,5079,241,4.5,4.5,"4+","Education",37,5,1
132141056,0,2416,45,4.5,4.5,"4+","Music",37,5,12
38540288,0,36,0,4,0,"17+","Social Networking",37,0,4
979909632,4.99,8165,110,3.5,3.5,"4+","Games",24,5,8
90725376,0,7446,8,4,4.5,"12+","Entertainment",24,4,1
122429440,0.99,26419,1157,4,4.5,"9+","Games",43,5,1
12783616,0.99,208,13,4,4,"17+","Entertainment",38,4,1
63474688,3.99,7565,80,3.5,3,"17+","Utilities",37,5,28
22227968,1.99,3040,14,4.5,4,"4+","Photo & Video",37,0,4
145240064,0,145549,330,4.5,4.5,"17+","Travel",37,4,1
10426368,4.99,835,84,4.5,4.5,"17+","Food & Drink",37,0,16
4278742,1.99,4262,668,4.5,4,"4+","Finance",43,0,6
21371904,1.99,219,1,4,5,"4+","Utilities",37,5,1
273259520,0,56110,57,4.5,4,"4+","Finance",37,5,2
79332352,0,32341,1707,4.5,5,"12+","Travel",37,5,6
655987075,4.99,1419,216,4,3.5,"12+","Games",43,5,1
188030976,2.99,3303,37,4.5,4.5,"4+","Education",40,5,1
123563008,0,2058,4,4,4,"17+","Entertainment",24,5,3
192136192,7.99,990,50,4,3.5,"9+","Games",37,0,6
39835648,2.99,1986,14,4,4.5,"17+","Entertainment",24,5,11
8773632,1.99,8981,66,4.5,4,"9+","Games",43,5,1
183409664,4.99,554,1,4.5,1,"4+","Games",38,5,6
92966912,0,8176,13,5,5,"12+","News",37,5,1
104406016,4.99,53,5,2,1,"4+","Food & Drink",37,5,1
10469376,0.99,6,1,1,1,"4+","Photo & Video",39,0,2
23792640,0,8,0,3,0,"4+","Finance",37,5,1
60144640,0,467,1,4,5,"4+","Health & Fitness",37,0,1
154600448,0,2394,0,4,0,"17+","Entertainment",24,5,2
33914880,0.99,287,18,4.5,4.5,"12+","Health & Fitness",37,0,3
123070464,0,28189,2723,4.5,5,"4+","Photo & Video",37,5,22
13852672,2.99,868,8,4.5,4.5,"12+","Navigation",37,0,21
60013568,0.99,4094,15,4.5,3.5,"4+","Games",24,5,1
82395136,2.99,3152,41,4.5,4.5,"4+","Entertainment",37,5,34
57810944,2.99,2950,1671,4.5,4.5,"4+","Health & Fitness",37,5,12
14232576,3.99,3245,53,4,4,"4+","Weather",37,0,1
16949248,0.99,9341,53,4.5,3.5,"12+","Games",43,5,1
21079040,0,981,4,2.5,2,"4+","Education",24,5,8
27227934,0.99,735,288,4,4.5,"4+","Games",43,4,1
124150784,2.99,15116,2692,4.5,5,"4+","Health & Fitness",37,5,31
233533440,0,39638,1213,4.5,4.5,"4+","Productivity",37,5,33
20168704,0,7256,491,3,2.5,"12+","Entertainment",37,4,19
10058752,1.99,12590,126,4.5,3.5,"4+","Utilities",38,4,14
198701056,2.99,13258,62,4.5,4,"12+","Games",37,5,4
813500416,6.99,0,0,0,0,"4+","Reference",37,5,1
13778944,2.99,331,1,4.5,1,"4+","Reference",37,4,3
120382464,0,1777,9,3,4,"4+","Education",37,5,4
29369344,0.99,554,1,4.5,4,"4+","Photo & Video",37,0,31
75874304,0,7535,99,4,4.5,"4+","Sports",37,5,3
233934848,0,2622,3,3.5,2.5,"4+","Sports",37,3,1
136668160,0,2340,1,4,1,"17+","Entertainment",24,5,2
44099584,0,823,136,4.5,5,"12+","Entertainment",37,1,3
25606144,1.99,261,1,4,5,"4+","Sports",37,0,1
8161280,1.99,0,0,0,0,"4+","News",38,5,1
247508992,0.99,29739,2253,4.5,5,"9+","Games",43,5,1
125665280,0,0,0,0,0,"4+","Navigation",37,5,1
22879232,4.99,1359,26,3,3,"4+","Weather",38,5,1
210538496,6.99,6001,72,4.5,4.5,"4+","Productivity",37,5,16
61166592,0,10,0,3,0,"4+","Food & Drink",38,0,1
87593984,0,4188,602,4.5,4.5,"4+","Education",37,5,1
156446720,0,89,0,4,0,"4+","Lifestyle",37,3,3
5800960,1.99,513,10,4,3.5,"4+","Photo & Video",38,5,1
10110976,0,1329,47,3,3,"17+","Finance",37,4,2
242618368,0,361,4,3.5,1.5,"17+","Shopping",38,0,2
79696896,0,3768,5,4,3,"17+","Entertainment",24,5,1
182624256,0,34584,100,4.5,4,"12+","Social Networking",38,4,21
154551296,0,745,7,3.5,5,"4+","Music",37,0,3
65281024,0,26786,27,3.5,4.5,"4+","Reference",37,5,59
48323584,3.99,1911,39,4,4.5,"9+","News",37,5,1
106427392,1.99,1393,33,4.5,4.5,"4+","Games",40,5,16
22515712,2.99,430,35,4.5,4.5,"9+","Games",43,0,1
18358272,1.99,193,40,4.5,4,"4+","Games",38,5,1
7100416,0.99,7,1,4.5,4,"4+","Utilities",37,0,2
107184128,0,84,0,4.5,0,"4+","Lifestyle",37,5,2
54815744,0,116,3,4,5,"17+","Lifestyle",24,5,1
65495040,2.99,4352,33,4.5,5,"4+","Photo & Video",37,5,8
150791168,0,126948,107245,4.5,4.5,"4+","Utilities",37,3,2
142101504,0,6478,21,5,5,"4+","Photo & Video",37,0,5
78565376,0,31116,77,4,4.5,"4+","Entertainment",24,5,13
78774272,0,248,1,3,1,"4+","Utilities",38,0,2
425657344,4.99,3326,289,5,5,"9+","Health & Fitness",38,5,5
160313344,0,100,0,4.5,0,"12+","Shopping",38,0,1
100336640,0,102,1,4.5,5,"4+","Productivity",37,5,2
64342016,0.99,3662,37,4.5,4,"4+","Entertainment",37,5,8
30252032,0.99,219418,328,4.5,4.5,"4+","Games",37,0,6
10514432,3.99,2293,399,4.5,4,"4+","Weather",40,0,1
85283840,0,16979,183,4.5,4,"12+","Sports",37,0,8
101735424,0,110420,370,4.5,4.5,"12+","Music",37,4,14
52618240,1.99,4719,61,4,4.5,"4+","Lifestyle",37,5,23
79730688,0,157,0,5,0,"17+","Utilities",38,0,3
8029184,0.99,1537,159,4.5,4,"4+","Education",37,5,1
31544320,0,29,1,3.5,5,"4+","Food & Drink",38,0,2
112928768,0,2270,4,4.5,5,"12+","Utilities",38,4,3
65921024,0,1724546,3842,4.5,4,"9+","Games",40,5,1
138319872,0,170843,123,4.5,4,"4+","Games",40,0,1
226899968,0,70122,251,4.5,4,"4+","Games",24,5,1
70041600,4.99,1887,75,3,3.5,"4+","Lifestyle",37,4,4
301896704,0,293857,249,4.5,4,"4+","Games",40,5,8
15154176,19.99,193,0,4.5,0,"4+","Sports",24,4,1
55030784,0,131695,1102,4.5,4,"4+","Music",37,5,12
209462272,0,47506,30,3.5,4,"4+","Entertainment",24,5,1
6615040,2.99,2261,689,4.5,4,"4+","News",38,0,1
46864078,0.99,26,26,3,3,"4+","Games",26,5,1
73111552,0,56399,98,4,4,"4+","Entertainment",24,5,13
113787904,0,5987,97,2.5,2,"12+","Entertainment",37,5,1
124720128,0,414803,4536,4.5,4.5,"12+","Games",38,4,1
236067840,0,135962,677,4,4.5,"4+","Productivity",37,5,56
4324352,1.99,0,0,0,0,"4+","Photo & Video",37,0,2
224955392,0,549,2,4.5,5,"4+","Lifestyle",37,5,2
43033600,9.99,10619,893,5,5,"4+","Games",37,5,3
113078272,0,13572,55,3,2.5,"4+","Sports",37,5,1
60426240,2.99,149,0,3.5,0,"4+","Reference",37,5,1
14495744,7.99,249,83,4.5,4,"4+","Productivity",38,5,6
86083584,0,152,0,2.5,0,"12+","Finance",38,0,1
30275615,2.99,1073,186,4,4,"4+","Games",43,5,6
140165120,0.99,9763,1556,4.5,4.5,"4+","Games",43,0,1
81287168,0,60490,1102,4,4,"4+","Lifestyle",37,1,22
139853824,1.99,2552,1041,4.5,4.5,"4+","Games",26,5,1
290695168,14.99,1378,17,4.5,3.5,"9+","Games",40,0,8
185606144,0,38,0,3,0,"17+","Shopping",38,0,1
31635456,0,299,29,4.5,5,"12+","News",37,5,2
212580352,3.99,5362,68,4.5,4,"12+","Games",37,3,2
132968448,5.99,6109,356,4.5,4.5,"4+","Entertainment",24,5,13
133134336,0,4263,6,4.5,1,"17+","News",37,4,2
84909056,0.99,714,8,4,4,"4+","Photo & Video",37,5,7
194308096,4.99,3170,4,4,3,"4+","Games",37,5,9
82982912,0,936,4,4,4,"17+","Utilities",24,5,1
55071744,0,1341,63,4,4,"9+","Utilities",24,5,29
415420416,4.99,4934,164,4,4,"4+","Games",24,5,8
51366912,2.99,9649,29,4,3.5,"4+","Education",40,5,1
31230976,0,11,0,4,0,"12+","Shopping",37,5,8
164235264,2.99,2493,13,4,4,"4+","Games",24,5,1
742145024,4.99,1888,26,3.5,3.5,"4+","Games",24,5,1
149715968,4.99,923,48,4.5,4,"9+","Games",24,5,12
80944128,0,65,1,3.5,1,"17+","Shopping",37,5,1
74724352,0,115,1,2,1,"4+","Travel",37,0,2
125872128,0,10278,112,3.5,4.5,"4+","Travel",37,5,19
165367808,0,624,4,4,5,"17+","Social Networking",37,0,2
113510400,0,177501,1014,4.5,4.5,"4+","Social Networking",37,5,21
36686604,0.99,500,479,4,4,"9+","Games",47,0,1
33714176,0,159735,2556,4,4.5,"4+","Sports",37,2,1
74778624,0,1061624,1814,4.5,4,"12+","Social Networking",37,5,27
66599936,0,98344,877,3.5,4.5,"17+","Entertainment",37,2,2
41109504,0,26278,9,3,3,"17+","Entertainment",37,5,1
14336000,0,35769,21,4.5,2,"4+","Utilities",37,1,1
519446528,9.99,540,48,4.5,5,"12+","Games",43,0,2
139457536,0,224,4,3.5,5,"4+","Music",24,5,3
60313600,0,11665,364,4,4.5,"4+","Entertainment",24,5,13
35695616,4.99,20951,935,4,4,"17+","Utilities",26,5,10
1824768,1.99,43,24,4.5,4.5,"4+","Productivity",37,0,1
54476800,16.99,125,3,4,4.5,"4+","Productivity",37,5,1
29496320,1.99,92,1,4.5,5,"4+","Book",37,4,1
283656192,16.99,857,14,4,4,"9+","Games",24,5,8
4511744,0.99,528,379,4,4,"4+","Photo & Video",40,0,1
27049083,2.99,626,435,4.5,4.5,"4+","Games",47,5,1
143117312,0,1026,0,4.5,0,"17+","Shopping",37,0,4
19738624,1.99,1403,121,4.5,4.5,"17+","Utilities",38,5,15
6228992,0.99,117,7,1,1,"4+","Social Networking",37,5,13
99463168,0.99,193,1,3.5,4,"4+","Games",37,5,1
123312128,7.99,896,0,4,0,"4+","Education",37,5,17
4427776,2.99,35,0,3,0,"4+","Navigation",38,0,1
115178496,0,183621,300,4.5,4.5,"12+","Games",37,5,1
192954368,4.99,616,12,4.5,4,"4+","Games",38,5,5
149436416,0,397,0,3,0,"17+","Social Networking",37,5,1
205664256,47.99,0,0,0,0,"9+","Reference",37,5,2
5999616,0,0,0,0,0,"17+","Sports",40,5,2
345904128,2.99,4866,64,4.5,3,"4+","Games",40,5,3
409732096,2.99,20355,23,4.5,4.5,"4+","Games",37,5,1
15350784,1.99,6,0,3.5,0,"4+","Reference",37,5,2
62913536,3.99,1855,131,4.5,4.5,"4+","Lifestyle",38,5,1
947195904,4.99,9741,924,4.5,4,"12+","Games",40,0,3
791146496,13.99,818,9,3.5,2.5,"4+","Music",37,5,1
30027776,0,458,26,3.5,3,"4+","Social Networking",26,5,2
36758528,0.99,6374,66,4.5,5,"4+","Photo & Video",37,5,21
114268160,0,7569,31,3.5,3,"4+","Finance",24,5,1
96872448,0,76392,700,4.5,4.5,"4+","Games",37,5,1
28983296,0.99,274,24,3.5,3.5,"4+","Games",43,4,3
610881536,0,35058,7453,4.5,4.5,"4+","Games",40,5,12
17530880,0,78,0,4.5,0,"12+","Games",37,0,2
58143744,2.99,4748,391,5,5,"4+","Photo & Video",37,5,1
183046144,1.99,12162,57,4.5,4.5,"4+","Games",40,5,1
86968320,0,2333,0,4.5,0,"4+","Weather",38,0,3
114121728,0,150,0,4,0,"17+","Shopping",24,4,1
64152576,2.99,1006,17,4,4,"4+","Education",40,5,1
79013888,0,1839,174,4.5,4,"12+","Travel",37,5,1
65608704,0,2661,41,4,3.5,"4+","Utilities",37,1,8
57694208,0,8651,23,3.5,3.5,"4+","Education",37,5,1
47030272,4.99,460,72,4.5,3.5,"4+","Education",40,5,1
7558144,1.99,34,6,5,5,"4+","Productivity",37,0,31
31744669,0.99,32,7,3.5,3,"4+","Education",26,3,1
35261440,3.99,863,12,4.5,5,"12+","Travel",37,3,11
21462305,0.99,23,2,4,3.5,"4+","Education",26,3,1
25382912,1.99,2965,205,4.5,5,"4+","Photo & Video",37,5,8
92432384,0.99,3702,112,4.5,4.5,"9+","Photo & Video",37,4,1
299294720,2.99,5058,363,4.5,4.5,"4+","Games",38,5,1
43553792,4.99,0,0,0,0,"12+","Education",38,5,5
105743360,0,258624,2481,5,4.5,"4+","Food & Drink",37,5,2
33743872,2.99,8632,62,4.5,4,"9+","Games",38,5,1
125991936,14.99,1478,18,3,4.5,"4+","Photo & Video",37,5,1
133053440,0,10647,185,4,4.5,"12+","Shopping",37,0,18
136421376,0,383,0,4.5,0,"17+","News",38,0,1
67734528,0,320,1,3.5,3,"4+","Entertainment",37,5,1
13512704,0,102,0,2,0,"9+","Photo & Video",37,4,9
26569728,0,8623,292,4.5,5,"4+","Business",37,4,35
16048128,0.99,14361,918,4.5,4.5,"9+","Games",43,0,1
99607552,0,1670,4,4.5,4,"12+","Entertainment",38,0,1
134786048,4.99,1153,39,4,4,"4+","Productivity",37,5,11
119247872,0,1103,54,3.5,4.5,"4+","Shopping",24,5,2
4849664,0.99,11,5,4.5,5,"4+","Business",43,0,2
141322240,0,8683,98,4,4.5,"4+","Photo & Video",37,3,34
1532640,0.99,44,21,4.5,4.5,"17+","Games",43,0,2
225615872,3.99,3523,181,4.5,4.5,"4+","Entertainment",43,5,18
60549120,0,527,1,4,1,"4+","Utilities",37,0,1
84338688,4.99,10368,1051,5,5,"4+","Health & Fitness",37,5,31
235259904,0,187666,1263,4.5,4.5,"4+","Games",37,5,10
153074688,0,503230,282,4.5,4.5,"4+","Games",37,5,10
517828608,4.99,4513,95,4,4.5,"12+","Games",43,5,1
99442688,4.99,125,6,3.5,2,"4+","Utilities",37,5,2
46147584,0,29,1,4.5,5,"12+","Food & Drink",38,0,2
91466752,0,668,4,4.5,5,"17+","Photo & Video",38,0,11
31885312,4.99,112,1,4.5,5,"12+","Entertainment",37,5,19
103390208,0,944,0,4,0,"4+","Utilities",37,0,2
102964224,0,34585,34,4.5,4.5,"12+","Photo & Video",37,5,10
49025024,0.99,406,62,4.5,4.5,"4+","Education",40,5,1
129096704,0,60163,104,4,4.5,"4+","Social Networking",24,5,32
86345728,4.99,415,2,4,3,"4+","Education",24,5,11
1978085376,6.99,23766,582,4.5,4.5,"17+","Games",43,5,12
69277696,2.99,1595,28,4,3.5,"4+","Education",40,5,18
135252992,0,55950,248,4,3.5,"12+","Entertainment",37,5,1
22264832,1.99,644,45,5,4.5,"12+","Reference",40,5,1
10928128,2.99,0,0,0,0,"4+","Education",37,5,1
161159168,0,16729,2,4.5,4.5,"12+","Photo & Video",37,0,12
72476672,0,32499,438,4.5,4.5,"4+","Productivity",37,5,11
79857664,0,141224,1909,4.5,4.5,"4+","Games",38,5,1
224675840,2.99,10386,58,4.5,4,"4+","Health & Fitness",37,0,31
212208640,0,11437,11,3.5,3,"4+","Social Networking",37,5,17
145368064,0,30,0,5,0,"4+","Travel",37,5,1
48484352,0,4021,538,4.5,4.5,"4+","Utilities",40,4,32
8093696,1.99,43,27,3.5,3.5,"4+","Weather",26,5,1
125770752,9.99,1685,2,2.5,1.5,"4+","Book",38,5,1
53805056,0,8324,306,4,3,"4+","Business",37,5,24
13282304,0.99,796,0,5,0,"4+","Lifestyle",37,3,5
209452032,0.99,86127,179,4.5,4,"9+","Games",40,5,2
218936320,0,9109,17,3,1.5,"12+","Social Networking",37,0,1
